lossy_count memory usage (k=100)
\begin{tabular}{lllrrr}
\hline
 Word                & isNewWord   & Word Count   &   Delta &   Memory Usage &   \#Buckets \\
\hline
 devotion—           & True        & 108          &     107 &          24168 &         86 \\
 juliet              & False       & 157          &     107 &          24168 &         86 \\
 thursday            & False       & 108          &     107 &          24168 &         86 \\
 early               & True        & 108          &     107 &          24224 &         87 \\
 rouse               & True        & 108          &     107 &          24280 &         88 \\
 ye                  & False       & 108          &     107 &          24280 &         88 \\
 till                & True        & 108          &     107 &          24336 &         89 \\
 adieu               & True        & 108          &     107 &          24392 &         90 \\
 keep                & True        & 108          &     107 &          24448 &         91 \\
 holy                & False       & 108          &     107 &          24448 &         91 \\
 kiss                & True        & 108          &     107 &          24504 &         92 \\
 exit                & False       & 108          &     107 &          24504 &         92 \\
 juliet              & False       & 158          &     107 &          24504 &         92 \\
 shut                & True        & 108          &     107 &          24560 &         93 \\
 door                & True        & 108          &     107 &          24616 &         94 \\
 thou                & False       & 224          &     107 &          24616 &         94 \\
 hast                & False       & 108          &     107 &          24616 &         94 \\
 done                & True        & 108          &     107 &          24672 &         95 \\
 come                & False       & 109          &     107 &          24672 &         95 \\
 weep                & True        & 108          &     107 &          24728 &         96 \\
 past                & True        & 108          &     107 &          24784 &         97 \\
 hope                & True        & 108          &     107 &          24840 &         98 \\
 past                & False       & 109          &     107 &          24840 &         98 \\
 cure                & True        & 108          &     107 &          24896 &         99 \\
 past                & False       & 110          &     107 &          24896 &         99 \\
 help                & True        & 108          &     107 &          24952 &        100 \\
 friar               & False       & 114          &     107 &          24952 &        100 \\
 lawrence            & False       & 112          &     107 &          24952 &        100 \\
 juliet              & False       & 159          &     107 &          24952 &        100 \\
 already             & True        & 108          &     107 &          25008 &        101 \\
 know                & False       & 109          &     107 &          25008 &        101 \\
 thy                 & False       & 146          &     107 &          25008 &        101 \\
 grief               & True        & 108          &     107 &          25064 &        102 \\
 strains             & True        & 108          &     107 &          25120 &        103 \\
 past                & False       & 111          &     107 &          25152 &        103 \\
 compass             & True        & 108          &     107 &          25208 &        104 \\
 wits                & True        & 108          &     107 &          25264 &        105 \\
 hear                & True        & 108          &     107 &          25320 &        106 \\
 thou                & False       & 225          &     107 &          25320 &        106 \\
 must                & False       & 110          &     107 &          25320 &        106 \\
 nothing             & True        & 108          &     107 &          25376 &        107 \\
 may                 & False       & 111          &     107 &          25376 &        107 \\
 prorogue            & True        & 108          &     107 &          25440 &        108 \\
 thursday            & False       & 109          &     107 &          25440 &        108 \\
 next                & False       & 108          &     107 &          25440 &        108 \\
 married             & True        & 108          &     107 &          25496 &        109 \\
 county              & True        & 108          &     107 &          25552 &        110 \\
 juliet              & False       & 160          &     107 &          25552 &        110 \\
 tell                & True        & 108          &     107 &          25608 &        111 \\
 friar               & False       & 115          &     107 &          25640 &        111 \\
 thou                & False       & 226          &     107 &          25640 &        111 \\
 hear’st             & True        & 108          &     107 &          25728 &        112 \\
 unless              & True        & 108          &     107 &          25784 &        113 \\
 thou                & False       & 227          &     107 &          25784 &        113 \\
 tell                & False       & 109          &     107 &          25784 &        113 \\
 may                 & False       & 112          &     107 &          25784 &        113 \\
 prevent             & True        & 108          &     107 &          25840 &        114 \\
 thy                 & False       & 147          &     107 &          25840 &        114 \\
 wisdom              & True        & 108          &     107 &          25896 &        115 \\
 thou                & False       & 228          &     107 &          25896 &        115 \\
 canst               & True        & 108          &     107 &          25952 &        116 \\
 give                & True        & 108          &     107 &          26008 &        117 \\
 help                & False       & 109          &     107 &          26008 &        117 \\
 thou                & False       & 229          &     107 &          26008 &        117 \\
 call                & True        & 108          &     107 &          26064 &        118 \\
 resolution          & True        & 108          &     107 &          26128 &        119 \\
 wise                & True        & 108          &     107 &          26184 &        120 \\
 knife               & True        & 108          &     107 &          26240 &        121 \\
 i’ll                & False       & 109          &     107 &          26240 &        121 \\
 help                & False       & 110          &     107 &          26240 &        121 \\
 presently           & True        & 108          &     107 &          26304 &        122 \\
 god                 & False       & 109          &     107 &          26304 &        122 \\
 join’d              & True        & 108          &     107 &          26392 &        123 \\
 heart               & True        & 108          &     107 &          26448 &        124 \\
 romeo’s             & True        & 108          &     107 &          26536 &        125 \\
 thou                & False       & 230          &     107 &          26536 &        125 \\
 hands               & True        & 108          &     107 &          26592 &        126 \\
 ere                 & True        & 108          &     107 &          26648 &        127 \\
 hand                & True        & 108          &     107 &          26704 &        128 \\
 thee                & False       & 114          &     107 &          26704 &        128 \\
 romeo’s             & False       & 109          &     107 &          26704 &        128 \\
 seal’d              & True        & 108          &     108 &          24560 &         93 \\
 shall               & False       & 114          &     108 &          24528 &         93 \\
 label               & True        & 109          &     108 &          24584 &         94 \\
 another             & True        & 109          &     108 &          24640 &         95 \\
 deed                & True        & 109          &     108 &          24696 &         96 \\
 true                & True        & 109          &     108 &          24752 &         97 \\
 heart               & False       & 109          &     108 &          24752 &         97 \\
 treacherous         & True        & 109          &     108 &          24816 &         98 \\
 revolt              & True        & 109          &     108 &          24872 &         99 \\
 turn                & True        & 109          &     108 &          24928 &        100 \\
 another             & False       & 110          &     108 &          24928 &        100 \\
 shall               & False       & 115          &     108 &          24928 &        100 \\
 slay                & True        & 109          &     108 &          24984 &        101 \\
 therefore           & True        & 109          &     108 &          25048 &        102 \\
 thy                 & False       & 148          &     108 &          25048 &        102 \\
 longexperienc’d     & True        & 109          &     108 &          25152 &        103 \\
 time                & False       & 109          &     108 &          25152 &        103 \\
 give                & False       & 109          &     108 &          25152 &        103 \\
 present             & True        & 109          &     108 &          25208 &        104 \\
 counsel             & True        & 109          &     108 &          25264 &        105 \\
 behold              & True        & 109          &     108 &          25320 &        106 \\
 ’twixt              & True        & 109          &     108 &          25408 &        107 \\
 extremes            & True        & 109          &     108 &          25472 &        108 \\
 bloody              & True        & 109          &     108 &          25528 &        109 \\
 knife               & False       & 109          &     108 &          25528 &        109 \\
 shall               & False       & 116          &     108 &          25560 &        109 \\
 play                & True        & 109          &     108 &          25616 &        110 \\
 empire              & True        & 109          &     108 &          25672 &        111 \\
 arbitrating         & True        & 109          &     108 &          25736 &        112 \\
 commission          & True        & 109          &     108 &          25800 &        113 \\
 thy                 & False       & 149          &     108 &          25800 &        113 \\
 years               & True        & 109          &     108 &          25856 &        114 \\
 art                 & True        & 109          &     108 &          25912 &        115 \\
 could               & True        & 109          &     108 &          25968 &        116 \\
 issue               & True        & 109          &     108 &          26024 &        117 \\
 true                & False       & 110          &     108 &          26024 &        117 \\
 honour              & True        & 109          &     108 &          26080 &        118 \\
 bring               & True        & 109          &     108 &          26136 &        119 \\
 long                & True        & 109          &     108 &          26192 &        120 \\
 speak               & True        & 109          &     108 &          26248 &        121 \\
 long                & False       & 110          &     108 &          26248 &        121 \\
 die                 & True        & 109          &     108 &          26304 &        122 \\
 thou                & False       & 231          &     108 &          26304 &        122 \\
 speak’st            & True        & 109          &     108 &          26400 &        123 \\
 speak               & False       & 110          &     108 &          26400 &        123 \\
 remedy              & True        & 109          &     108 &          26456 &        124 \\
 friar               & False       & 116          &     108 &          26424 &        124 \\
 lawrence            & False       & 113          &     108 &          26456 &        124 \\
 hold                & True        & 109          &     108 &          26512 &        125 \\
 daughter            & False       & 109          &     108 &          26512 &        125 \\
 spy                 & True        & 109          &     108 &          26568 &        126 \\
 kind                & True        & 109          &     108 &          26624 &        127 \\
 hope                & False       & 109          &     108 &          26624 &        127 \\
 craves              & True        & 109          &     108 &          26680 &        128 \\
 desperate           & True        & 109          &     108 &          26744 &        129 \\
 execution           & True        & 109          &     108 &          26808 &        130 \\
 desperate           & False       & 110          &     108 &          26808 &        130 \\
 would               & True        & 109          &     108 &          26864 &        131 \\
 prevent             & False       & 109          &     108 &          26864 &        131 \\
 rather              & True        & 109          &     108 &          26920 &        132 \\
 marry               & True        & 109          &     108 &          26976 &        133 \\
 county              & False       & 109          &     108 &          26976 &        133 \\
 paris               & False       & 118          &     108 &          27008 &        133 \\
 thou                & False       & 232          &     108 &          27008 &        133 \\
 hast                & False       & 109          &     108 &          27008 &        133 \\
 strength            & True        & 109          &     108 &          27072 &        134 \\
 slay                & False       & 110          &     108 &          27072 &        134 \\
 thyself             & True        & 109          &     108 &          27128 &        135 \\
 likely              & True        & 109          &     108 &          27184 &        136 \\
 thou                & False       & 233          &     108 &          27184 &        136 \\
 wilt                & True        & 109          &     108 &          27240 &        137 \\
 undertake           & True        & 109          &     108 &          27304 &        138 \\
 thing               & True        & 109          &     108 &          27360 &        139 \\
 like                & True        & 109          &     108 &          27416 &        140 \\
 death               & True        & 109          &     108 &          27472 &        141 \\
 chide               & True        & 109          &     108 &          27528 &        142 \\
 away                & True        & 109          &     108 &          27584 &        143 \\
 shame               & True        & 109          &     108 &          27640 &        144 \\
 cop’st              & True        & 109          &     108 &          27728 &        145 \\
 death               & False       & 110          &     108 &          27728 &        145 \\
 scape               & True        & 109          &     108 &          27784 &        146 \\
 thou                & False       & 234          &     108 &          27784 &        146 \\
 dar’st              & True        & 109          &     108 &          27872 &        147 \\
 i’ll                & False       & 110          &     108 &          27872 &        147 \\
 give                & False       & 110          &     108 &          27872 &        147 \\
 thee                & False       & 115          &     108 &          27904 &        147 \\
 remedy              & False       & 110          &     108 &          27904 &        147 \\
 juliet              & False       & 161          &     108 &          27904 &        147 \\
 bid                 & True        & 109          &     108 &          27960 &        148 \\
 leap                & True        & 109          &     108 &          28016 &        149 \\
 rather              & False       & 110          &     108 &          28016 &        149 \\
 marry               & False       & 110          &     108 &          28016 &        149 \\
 paris               & False       & 119          &     108 &          27984 &        149 \\
 battlements         & True        & 109          &     108 &          28048 &        150 \\
 yonder              & True        & 109          &     108 &          28104 &        151 \\
 tower               & True        & 109          &     108 &          28160 &        152 \\
 walk                & True        & 109          &     108 &          28216 &        153 \\
 thievish            & True        & 109          &     108 &          28280 &        154 \\
 ways                & True        & 109          &     108 &          28336 &        155 \\
 bid                 & False       & 110          &     108 &          28336 &        155 \\
 lurk                & True        & 109          &     109 &          25144 &        102 \\
 serpents            & True        & 110          &     109 &          25208 &        103 \\
 chain               & True        & 110          &     109 &          25264 &        104 \\
 roaring             & True        & 110          &     109 &          25320 &        105 \\
 bears               & True        & 110          &     109 &          25376 &        106 \\
 hide                & True        & 110          &     109 &          25432 &        107 \\
 nightly             & True        & 110          &     109 &          25488 &        108 \\
 charnelhouse        & True        & 110          &     109 &          25552 &        109 \\
 o’ercover’d         & True        & 110          &     109 &          25648 &        110 \\
 quite               & True        & 110          &     109 &          25704 &        111 \\
 dead                & True        & 110          &     109 &          25760 &        112 \\
 men’s               & True        & 110          &     109 &          25848 &        113 \\
 rattling            & True        & 110          &     109 &          25912 &        114 \\
 bones               & True        & 110          &     109 &          25968 &        115 \\
 reeky               & True        & 110          &     109 &          26024 &        116 \\
 shanks              & True        & 110          &     109 &          26080 &        117 \\
 yellow              & True        & 110          &     109 &          26136 &        118 \\
 chapless            & True        & 110          &     109 &          26200 &        119 \\
 skulls              & True        & 110          &     109 &          26256 &        120 \\
 bid                 & False       & 111          &     109 &          26256 &        120 \\
 go                  & True        & 110          &     109 &          26312 &        121 \\
 newmade             & True        & 110          &     109 &          26368 &        122 \\
 grave               & True        & 110          &     109 &          26424 &        123 \\
 hide                & False       & 111          &     109 &          26424 &        123 \\
 dead                & False       & 111          &     109 &          26424 &        123 \\
 man                 & True        & 110          &     109 &          26480 &        124 \\
 shroud              & True        & 110          &     109 &          26536 &        125 \\
 things              & True        & 110          &     109 &          26592 &        126 \\
 hear                & True        & 110          &     109 &          26648 &        127 \\
 told                & True        & 110          &     109 &          26704 &        128 \\
 made                & True        & 110          &     109 &          26760 &        129 \\
 tremble             & True        & 110          &     109 &          26816 &        130 \\
 without             & True        & 110          &     109 &          26872 &        131 \\
 fear                & True        & 110          &     109 &          26928 &        132 \\
 doubt               & True        & 110          &     109 &          26984 &        133 \\
 live                & True        & 110          &     109 &          27040 &        134 \\
 unstain’d           & True        & 110          &     109 &          27136 &        135 \\
 wife                & True        & 110          &     109 &          27192 &        136 \\
 sweet               & True        & 110          &     109 &          27248 &        137 \\
 love                & False       & 131          &     109 &          27248 &        137 \\
 friar               & False       & 117          &     109 &          27248 &        137 \\
 lawrence            & False       & 114          &     109 &          27216 &        137 \\
 hold                & False       & 110          &     109 &          27216 &        137 \\
 go                  & False       & 111          &     109 &          27216 &        137 \\
 home                & True        & 110          &     109 &          27272 &        138 \\
 merry               & True        & 110          &     109 &          27328 &        139 \\
 give                & False       & 111          &     109 &          27328 &        139 \\
 consent             & True        & 110          &     109 &          27384 &        140 \\
 marry               & False       & 111          &     109 &          27384 &        140 \\
 paris               & False       & 120          &     109 &          27416 &        140 \\
 wednesday           & True        & 110          &     109 &          27480 &        141 \\
 tomorrow            & True        & 110          &     109 &          27544 &        142 \\
 tomorrow            & False       & 111          &     109 &          27544 &        142 \\
 night               & True        & 110          &     109 &          27600 &        143 \\
 look                & True        & 110          &     109 &          27656 &        144 \\
 thou                & False       & 235          &     109 &          27656 &        144 \\
 lie                 & True        & 110          &     109 &          27712 &        145 \\
 alone               & True        & 110          &     109 &          27768 &        146 \\
 let                 & True        & 110          &     109 &          27824 &        147 \\
 thy                 & False       & 150          &     109 &          27824 &        147 \\
 nurse               & False       & 140          &     109 &          27824 &        147 \\
 lie                 & False       & 111          &     109 &          27824 &        147 \\
 thee                & False       & 116          &     109 &          27792 &        147 \\
 thy                 & False       & 151          &     109 &          27792 &        147 \\
 chamber             & True        & 110          &     109 &          27848 &        148 \\
 take                & True        & 110          &     109 &          27904 &        149 \\
 thou                & False       & 236          &     109 &          27904 &        149 \\
 vial                & True        & 110          &     109 &          27960 &        150 \\
 bed                 & True        & 110          &     109 &          28016 &        151 \\
 distilled           & True        & 110          &     109 &          28080 &        152 \\
 liquor              & True        & 110          &     109 &          28136 &        153 \\
 drink               & True        & 110          &     109 &          28192 &        154 \\
 thou                & False       & 237          &     109 &          28192 &        154 \\
 presently           & True        & 110          &     109 &          28256 &        155 \\
 thy                 & False       & 152          &     109 &          28256 &        155 \\
 veins               & True        & 110          &     109 &          28312 &        156 \\
 shall               & False       & 117          &     109 &          28312 &        156 \\
 run                 & True        & 110          &     109 &          28368 &        157 \\
 cold                & True        & 110          &     109 &          28424 &        158 \\
 drowsy              & True        & 110          &     109 &          28480 &        159 \\
 humour              & True        & 110          &     109 &          28536 &        160 \\
 pulse               & True        & 110          &     109 &          28592 &        161 \\
 shall               & False       & 118          &     109 &          28624 &        161 \\
 keep                & True        & 110          &     109 &          28680 &        162 \\
 native              & True        & 110          &     109 &          28736 &        163 \\
 progress            & True        & 110          &     109 &          28800 &        164 \\
 surcease            & True        & 110          &     109 &          28864 &        165 \\
 warmth              & True        & 110          &     109 &          28920 &        166 \\
 breath              & True        & 110          &     109 &          28976 &        167 \\
 shall               & False       & 119          &     109 &          28944 &        167 \\
 testify             & True        & 110          &     109 &          29000 &        168 \\
 thou                & False       & 238          &     109 &          29000 &        168 \\
 livest              & True        & 110          &     109 &          29056 &        169 \\
 roses               & True        & 110          &     109 &          29112 &        170 \\
 thy                 & False       & 153          &     109 &          29112 &        170 \\
 lips                & True        & 110          &     109 &          29168 &        171 \\
 cheeks              & True        & 110          &     109 &          29224 &        172 \\
 shall               & False       & 120          &     109 &          29224 &        172 \\
 fade                & True        & 110          &     109 &          29280 &        173 \\
 paly                & True        & 110          &     109 &          29336 &        174 \\
 ashes               & True        & 110          &     110 &          25352 &        109 \\
 thy                 & False       & 154          &     110 &          25352 &        109 \\
 eyes’               & True        & 111          &     110 &          25440 &        110 \\
 windows             & True        & 111          &     110 &          25496 &        111 \\
 fall                & True        & 111          &     110 &          25552 &        112 \\
 like                & True        & 111          &     110 &          25608 &        113 \\
 death               & False       & 111          &     110 &          25608 &        113 \\
 shuts               & True        & 111          &     110 &          25664 &        114 \\
 day                 & True        & 111          &     110 &          25720 &        115 \\
 life                & True        & 111          &     110 &          25776 &        116 \\
 part                & True        & 111          &     110 &          25832 &        117 \\
 depriv’d            & True        & 111          &     110 &          25928 &        118 \\
 supple              & True        & 111          &     110 &          25984 &        119 \\
 government          & True        & 111          &     110 &          26048 &        120 \\
 shall               & False       & 121          &     110 &          26080 &        120 \\
 stiff               & True        & 111          &     110 &          26136 &        121 \\
 stark               & True        & 111          &     110 &          26192 &        122 \\
 cold                & False       & 111          &     110 &          26192 &        122 \\
 appear              & True        & 111          &     110 &          26248 &        123 \\
 like                & False       & 112          &     110 &          26248 &        123 \\
 death               & False       & 112          &     110 &          26248 &        123 \\
 borrow’d            & True        & 111          &     110 &          26344 &        124 \\
 likeness            & True        & 111          &     110 &          26408 &        125 \\
 shrunk              & True        & 111          &     110 &          26464 &        126 \\
 death               & False       & 113          &     110 &          26496 &        126 \\
 thou                & False       & 239          &     110 &          26496 &        126 \\
 shalt               & True        & 111          &     110 &          26552 &        127 \\
 continue            & True        & 111          &     110 &          26616 &        128 \\
 two                 & True        & 111          &     110 &          26672 &        129 \\
 forty               & True        & 111          &     110 &          26728 &        130 \\
 hours               & True        & 111          &     110 &          26784 &        131 \\
 awake               & True        & 111          &     110 &          26840 &        132 \\
 pleasant            & True        & 111          &     110 &          26904 &        133 \\
 sleep               & True        & 111          &     110 &          26960 &        134 \\
 bridegroom          & True        & 111          &     110 &          27024 &        135 \\
 morning             & True        & 111          &     110 &          27080 &        136 \\
 comes               & True        & 111          &     110 &          27136 &        137 \\
 rouse               & True        & 111          &     110 &          27192 &        138 \\
 thee                & False       & 117          &     110 &          27160 &        138 \\
 thy                 & False       & 155          &     110 &          27160 &        138 \\
 bed                 & False       & 111          &     110 &          27160 &        138 \\
 art                 & True        & 111          &     110 &          27216 &        139 \\
 thou                & False       & 240          &     110 &          27216 &        139 \\
 dead                & False       & 112          &     110 &          27216 &        139 \\
 manner              & True        & 111          &     110 &          27272 &        140 \\
 country             & True        & 111          &     110 &          27328 &        141 \\
 thy                 & False       & 156          &     110 &          27328 &        141 \\
 best                & True        & 111          &     110 &          27384 &        142 \\
 robes               & True        & 111          &     110 &          27440 &        143 \\
 uncover’d           & True        & 111          &     110 &          27536 &        144 \\
 bier                & True        & 111          &     110 &          27592 &        145 \\
 thou                & False       & 241          &     110 &          27592 &        145 \\
 shalt               & False       & 112          &     110 &          27592 &        145 \\
 borne               & True        & 111          &     110 &          27648 &        146 \\
 ancient             & True        & 111          &     110 &          27704 &        147 \\
 vault               & True        & 111          &     110 &          27760 &        148 \\
 kindred             & True        & 111          &     110 &          27816 &        149 \\
 capulets            & True        & 111          &     110 &          27880 &        150 \\
 lie                 & False       & 112          &     110 &          27880 &        150 \\
 meantime            & True        & 111          &     110 &          27944 &        151 \\
 thou                & False       & 242          &     110 &          27944 &        151 \\
 shalt               & False       & 113          &     110 &          27944 &        151 \\
 awake               & False       & 112          &     110 &          27944 &        151 \\
 shall               & False       & 122          &     110 &          27944 &        151 \\
 romeo               & False       & 262          &     110 &          27944 &        151 \\
 letters             & True        & 111          &     110 &          28000 &        152 \\
 know                & True        & 111          &     110 &          28056 &        153 \\
 drift               & True        & 111          &     110 &          28112 &        154 \\
 hither              & True        & 111          &     110 &          28168 &        155 \\
 shall               & False       & 123          &     110 &          28168 &        155 \\
 come                & True        & 111          &     110 &          28224 &        156 \\
 watch               & True        & 111          &     110 &          28280 &        157 \\
 thy                 & False       & 157          &     110 &          28280 &        157 \\
 waking              & True        & 111          &     110 &          28336 &        158 \\
 night               & False       & 111          &     110 &          28336 &        158 \\
 shall               & False       & 124          &     110 &          28336 &        158 \\
 romeo               & False       & 263          &     110 &          28336 &        158 \\
 bear                & True        & 111          &     110 &          28392 &        159 \\
 thee                & False       & 118          &     110 &          28424 &        159 \\
 hence               & True        & 111          &     110 &          28480 &        160 \\
 mantua              & True        & 111          &     110 &          28536 &        161 \\
 shall               & False       & 125          &     110 &          28536 &        161 \\
 free                & True        & 111          &     110 &          28592 &        162 \\
 thee                & False       & 119          &     110 &          28560 &        162 \\
 present             & True        & 111          &     110 &          28616 &        163 \\
 shame               & True        & 111          &     110 &          28672 &        164 \\
 inconstant          & True        & 111          &     110 &          28736 &        165 \\
 toy                 & True        & 111          &     110 &          28792 &        166 \\
 womanish            & True        & 111          &     110 &          28856 &        167 \\
 fear                & False       & 111          &     110 &          28856 &        167 \\
 abate               & True        & 111          &     110 &          28912 &        168 \\
 thy                 & False       & 158          &     110 &          28912 &        168 \\
 valour              & True        & 111          &     110 &          28968 &        169 \\
 acting              & True        & 111          &     110 &          29024 &        170 \\
 juliet              & False       & 162          &     110 &          29024 &        170 \\
 give                & False       & 112          &     110 &          29024 &        170 \\
 give                & False       & 113          &     110 &          29024 &        170 \\
 tell                & True        & 111          &     110 &          29080 &        171 \\
 fear                & False       & 112          &     110 &          29080 &        171 \\
 friar               & False       & 118          &     110 &          29112 &        171 \\
 lawrence            & False       & 115          &     111 &          24464 &         92 \\
 hold                & True        & 112          &     111 &          24520 &         93 \\
 get                 & True        & 112          &     111 &          24576 &         94 \\
 gone                & True        & 112          &     111 &          24632 &         95 \\
 strong              & True        & 112          &     111 &          24688 &         96 \\
 prosperous          & True        & 112          &     111 &          24752 &         97 \\
 resolve             & True        & 112          &     111 &          24808 &         98 \\
 i’ll                & True        & 112          &     111 &          24896 &         99 \\
 send                & True        & 112          &     111 &          24952 &        100 \\
 friar               & False       & 119          &     111 &          24920 &        100 \\
 speed               & True        & 112          &     111 &          24976 &        101 \\
 mantua              & False       & 112          &     111 &          24976 &        101 \\
 letters             & False       & 112          &     111 &          24976 &        101 \\
 thy                 & False       & 159          &     111 &          24976 &        101 \\
 lord                & True        & 112          &     111 &          25032 &        102 \\
 juliet              & False       & 163          &     111 &          25032 &        102 \\
 love                & False       & 132          &     111 &          25032 &        102 \\
 give                & False       & 114          &     111 &          25032 &        102 \\
 strength            & True        & 112          &     111 &          25096 &        103 \\
 strength            & False       & 113          &     111 &          25096 &        103 \\
 shall               & False       & 126          &     111 &          25064 &        103 \\
 help                & True        & 112          &     111 &          25120 &        104 \\
 afford              & True        & 112          &     111 &          25176 &        105 \\
 farewell            & True        & 112          &     111 &          25240 &        106 \\
 dear                & True        & 112          &     111 &          25296 &        107 \\
 father              & True        & 112          &     111 &          25352 &        108 \\
 exeunt              & True        & 112          &     111 &          25408 &        109 \\
 scene               & True        & 112          &     111 &          25464 &        110 \\
 ii                  & True        & 112          &     111 &          25520 &        111 \\
 hall                & True        & 112          &     111 &          25576 &        112 \\
 capulet’s           & True        & 112          &     111 &          25672 &        113 \\
 house               & True        & 112          &     111 &          25728 &        114 \\
 enter               & True        & 112          &     111 &          25784 &        115 \\
 capulet             & False       & 127          &     111 &          25816 &        115 \\
 lady                & False       & 120          &     111 &          25816 &        115 \\
 capulet             & False       & 128          &     111 &          25816 &        115 \\
 nurse               & False       & 141          &     111 &          25816 &        115 \\
 servants            & True        & 112          &     111 &          25880 &        116 \\
 capulet             & False       & 129          &     111 &          25880 &        116 \\
 many                & True        & 112          &     111 &          25936 &        117 \\
 guests              & True        & 112          &     111 &          25992 &        118 \\
 invite              & True        & 112          &     111 &          26048 &        119 \\
 writ                & True        & 112          &     111 &          26104 &        120 \\
 exit                & True        & 112          &     111 &          26160 &        121 \\
 first               & True        & 112          &     111 &          26216 &        122 \\
 servant             & True        & 112          &     111 &          26272 &        123 \\
 sirrah              & True        & 112          &     111 &          26328 &        124 \\
 go                  & False       & 112          &     111 &          26328 &        124 \\
 hire                & True        & 112          &     111 &          26384 &        125 \\
 twenty              & True        & 112          &     111 &          26440 &        126 \\
 cunning             & True        & 112          &     111 &          26496 &        127 \\
 cooks               & True        & 112          &     111 &          26552 &        128 \\
 second              & True        & 112          &     111 &          26608 &        129 \\
 servant             & False       & 113          &     111 &          26608 &        129 \\
 shall               & False       & 127          &     111 &          26608 &        129 \\
 none                & True        & 112          &     111 &          26664 &        130 \\
 ill                 & True        & 112          &     111 &          26720 &        131 \\
 sir                 & True        & 112          &     111 &          26776 &        132 \\
 i’ll                & False       & 113          &     111 &          26776 &        132 \\
 try                 & True        & 112          &     111 &          26832 &        133 \\
 lick                & True        & 112          &     111 &          26888 &        134 \\
 fingers             & True        & 112          &     111 &          26944 &        135 \\
 capulet             & False       & 130          &     111 &          26944 &        135 \\
 canst               & True        & 112          &     111 &          27000 &        136 \\
 thou                & False       & 243          &     111 &          27000 &        136 \\
 try                 & False       & 113          &     111 &          27000 &        136 \\
 second              & False       & 113          &     111 &          27000 &        136 \\
 servant             & False       & 114          &     111 &          27000 &        136 \\
 marry               & False       & 112          &     111 &          27000 &        136 \\
 sir                 & False       & 113          &     111 &          27000 &        136 \\
 ’tis                & True        & 112          &     111 &          27088 &        137 \\
 ill                 & False       & 113          &     111 &          27088 &        137 \\
 cook                & True        & 112          &     111 &          27144 &        138 \\
 cannot              & True        & 112          &     111 &          27200 &        139 \\
 lick                & False       & 113          &     111 &          27200 &        139 \\
 fingers             & False       & 113          &     111 &          27200 &        139 \\
 therefore           & True        & 112          &     111 &          27264 &        140 \\
 cannot              & False       & 113          &     111 &          27264 &        140 \\
 lick                & False       & 114          &     111 &          27264 &        140 \\
 fingers             & False       & 114          &     111 &          27264 &        140 \\
 goes                & True        & 112          &     111 &          27320 &        141 \\
 capulet             & False       & 131          &     111 &          27320 &        141 \\
 go                  & False       & 113          &     111 &          27320 &        141 \\
 begone              & True        & 112          &     111 &          27376 &        142 \\
 exit                & False       & 113          &     111 &          27376 &        142 \\
 second              & False       & 114          &     111 &          27376 &        142 \\
 servant             & False       & 115          &     111 &          27376 &        142 \\
 shall               & False       & 128          &     111 &          27376 &        142 \\
 much                & True        & 112          &     111 &          27432 &        143 \\
 unfurnish’d         & True        & 112          &     111 &          27528 &        144 \\
 time                & True        & 112          &     111 &          27584 &        145 \\
 daughter            & True        & 112          &     111 &          27648 &        146 \\
 gone                & False       & 113          &     111 &          27648 &        146 \\
 friar               & False       & 120          &     111 &          27648 &        146 \\
 lawrence            & False       & 116          &     111 &          27680 &        146 \\
 nurse               & False       & 142          &     111 &          27680 &        146 \\
 ay                  & True        & 112          &     111 &          27736 &        147 \\
 forsooth            & True        & 112          &     111 &          27800 &        148 \\
 capulet             & False       & 132          &     111 &          27768 &        148 \\
 well                & True        & 112          &     111 &          27824 &        149 \\
 may                 & False       & 113          &     112 &          23976 &         85 \\
 chance              & True        & 113          &     112 &          24032 &         86 \\
 good                & True        & 113          &     112 &          24088 &         87 \\
